"conscientizacao_ID","Escolaridade(chefe_familia)","Recebe_Info_Energia","Interesse_Info_Energia","Compra_Produtos_Economicos","Evita_Banho_Demorado","Regula_Temp_Geladeira","Evita_Acender_Luz_Dia"
1459,Fundamental completo/Médio incompleto,Não sabe/não responde,Não,Normalmente,Normalmente,Normalmente,Normalmente
1460,Fundamental completo/Médio incompleto,Não sabe/não responde,Sim,Normalmente,Raramente,Normalmente,Sempre
1461,Médio completo/Superior incompleto,Não,Não,Normalmente,Normalmente,Raramente,Normalmente
1462,Analfabeto / Fundamental I incompleto,Sim,"",Sempre,Normalmente,Raramente,Sempre
1463,Fundamental completo/Médio incompleto,Não,Sim,Raramente,Normalmente,Normalmente,Normalmente
1464,Fundamental completo/Médio incompleto,Não,Não,Normalmente,"",Nunca,Sempre
1465,Médio completo/Superior incompleto,Não,Não,Sempre,Normalmente,Sempre,Normalmente
1466,Médio completo/Superior incompleto,Sim,"",Sempre,Raramente,Raramente,Sempre
1467,Fundamental I completo / Fundamental II incompleto,Não,Não,Normalmente,Sempre,Sempre,Sempre
1468,Médio completo/Superior incompleto,Não,Sim,Normalmente,Sempre,Normalmente,Normalmente
1469,Médio completo/Superior incompleto,Sim,"",Normalmente,Raramente,Raramente,Sempre
1470,Superior completo,Não,Sim,Normalmente,Normalmente,Raramente,Raramente
1471,Fundamental completo/Médio incompleto,Sim,"",Nunca,"",Sempre,Normalmente
1472,Médio completo/Superior incompleto,Não,Sim,Normalmente,Sempre,Raramente,Sempre
1473,Fundamental I completo / Fundamental II incompleto,Sim,"",Sempre,Sempre,Nunca,Sempre
1474,Médio completo/Superior incompleto,Não,Sim,Normalmente,Raramente,Raramente,Normalmente
1475,Superior completo,Não,Sim,Normalmente,Raramente,Sempre,Raramente
1476,Médio completo/Superior incompleto,Não sabe/não responde,Não,Normalmente,Normalmente,Sempre,Normalmente
1477,Fundamental completo/Médio incompleto,Não sabe/não responde,Não,Raramente,Normalmente,Normalmente,Normalmente
1478,Superior completo,Sim,"",Normalmente,Sempre,Normalmente,Normalmente
1479,Superior completo,Não sabe/não responde,Sim,Normalmente,Normalmente,Normalmente,Normalmente
1480,Médio completo/Superior incompleto,Sim,"",Normalmente,Normalmente,Raramente,Normalmente
1481,Médio completo/Superior incompleto,Não,Sim,Nunca,Nunca,Normalmente,Normalmente
1482,Médio completo/Superior incompleto,Sim,"",Nunca,Normalmente,Sempre,Sempre
1483,Médio completo/Superior incompleto,Não,Sim,Sempre,Nunca,Normalmente,Sempre
1484,Médio completo/Superior incompleto,Não sabe/não responde,Não sabe/não responde,Sempre,"",Nunca,NÃO SE APLICA
1485,Médio completo/Superior incompleto,Não sabe/não responde,Não sabe/não responde,Sempre,"",Sempre,Sempre
1486,Fundamental I completo / Fundamental II incompleto,Não sabe/não responde,Não sabe/não responde,Sempre,Raramente,Normalmente,NÃO SE APLICA
1487,Médio completo/Superior incompleto,Não sabe/não responde,Não sabe/não responde,Sempre,"",NÃO SE APLICA,Sempre
1488,Fundamental I completo / Fundamental II incompleto,Não sabe/não responde,Não sabe/não responde,Sempre,"",NÃO SE APLICA,NÃO SE APLICA
1489,Analfabeto / Fundamental I incompleto,Não,Não,Sempre,Sempre,Normalmente,Normalmente
1490,Fundamental I completo / Fundamental II incompleto,Não,Não,Sempre,NÃO SE APLICA,NÃO SE APLICA,NÃO SE APLICA
1491,Médio completo/Superior incompleto,Não,Não,Normalmente,Raramente,NÃO SE APLICA,Normalmente
1492,Médio completo/Superior incompleto,Não sabe/não responde,Sim,Sempre,Normalmente,Sempre,Normalmente
1493,Fundamental completo/Médio incompleto,Sim,"",Sempre,Sempre,Sempre,Raramente
1494,Fundamental completo/Médio incompleto,Não,Sim,Normalmente,Sempre,NÃO SE APLICA,Sempre
1495,Médio completo/Superior incompleto,Não,Não,Sempre,Sempre,NÃO SE APLICA,Sempre
1496,Superior completo,Não,Não,Sempre,Normalmente,Nunca,Sempre
1497,Médio completo/Superior incompleto,Não,Sim,Sempre,Raramente,NÃO SE APLICA,Sempre
1498,Fundamental completo/Médio incompleto,Não,Sim,Nunca,"",Normalmente,Sempre
1499,Superior completo,Não,Sim,Sempre,Sempre,NÃO SE APLICA,Sempre
1500,Fundamental completo/Médio incompleto,Não,Não,Raramente,Normalmente,Raramente,Normalmente
1501,Médio completo/Superior incompleto,Não,Não,Sempre,Raramente,Sempre,Normalmente
1502,Superior completo,Não,Sim,Sempre,NÃO SE APLICA,Raramente,Sempre
1503,Médio completo/Superior incompleto,Sim,"",Nunca,"",Nunca,Normalmente
1504,Fundamental I completo / Fundamental II incompleto,Não,Sim,Sempre,NÃO SE APLICA,Nunca,Sempre
1505,Superior completo,Não,Sim,Sempre,Raramente,Raramente,Sempre
1506,Fundamental I completo / Fundamental II incompleto,Não sabe/não responde,Sim,Sempre,Sempre,Normalmente,Sempre
1507,Fundamental I completo / Fundamental II incompleto,Não,Sim,Sempre,Sempre,NÃO SE APLICA,Sempre
1508,Fundamental completo/Médio incompleto,Sim,"",Normalmente,Raramente,Raramente,Sempre
1509,Fundamental I completo / Fundamental II incompleto,Não,Sim,Raramente,NÃO SE APLICA,Sempre,Raramente
1510,Médio completo/Superior incompleto,Não,Sim,Sempre,Raramente,Sempre,Raramente
1511,Fundamental I completo / Fundamental II incompleto,Não,Sim,Raramente,NÃO SE APLICA,Normalmente,Normalmente
1512,Fundamental completo/Médio incompleto,Não,Sim,Normalmente,Normalmente,Sempre,Raramente
1513,Fundamental completo/Médio incompleto,Sim,"",Raramente,Raramente,Raramente,Normalmente
1514,Analfabeto / Fundamental I incompleto,Não,Sim,Normalmente,Normalmente,Normalmente,Sempre
1515,Superior completo,Não sabe/não responde,Sim,Sempre,Sempre,Nunca,Sempre
1516,Fundamental completo/Médio incompleto,Não sabe/não responde,Sim,Normalmente,Normalmente,Normalmente,Normalmente
1517,Fundamental completo/Médio incompleto,Não,Sim,Normalmente,Raramente,Normalmente,Normalmente
1518,Fundamental completo/Médio incompleto,Não,Sim,Normalmente,Sempre,Normalmente,Normalmente
1519,Fundamental completo/Médio incompleto,Não,Sim,Sempre,Nunca,Sempre,Raramente
1520,Fundamental completo/Médio incompleto,Sim,"",Sempre,Sempre,Raramente,Normalmente
1521,Médio completo/Superior incompleto,Não,Não,Sempre,Sempre,Raramente,Normalmente
1522,Fundamental I completo / Fundamental II incompleto,Não,Não,Raramente,Sempre,Normalmente,Sempre
1523,Analfabeto / Fundamental I incompleto,Não,Sim,Normalmente,Normalmente,Sempre,Sempre
1524,Analfabeto / Fundamental I incompleto,Sim,"",Raramente,Sempre,Raramente,Raramente
1525,Fundamental I completo / Fundamental II incompleto,Sim,"",Raramente,"",NÃO SE APLICA,Nunca
1526,Superior completo,Não,Sim,Sempre,Normalmente,Nunca,Normalmente
1527,Médio completo/Superior incompleto,Não,Sim,Sempre,Normalmente,Normalmente,Raramente
1528,Médio completo/Superior incompleto,Não,Não,Sempre,Sempre,NÃO SE APLICA,NÃO SE APLICA
1529,Médio completo/Superior incompleto,Não,Sim,Nunca,"",Nunca,Normalmente
1530,Médio completo/Superior incompleto,Não,Sim,Normalmente,Sempre,NÃO SE APLICA,Sempre
1531,Médio completo/Superior incompleto,Sim,"",Normalmente,Sempre,Normalmente,Normalmente
1532,Médio completo/Superior incompleto,Não,Não sabe/não responde,Sempre,Raramente,Raramente,Normalmente
1533,Fundamental I completo / Fundamental II incompleto,Não,Sim,Sempre,Raramente,Raramente,Normalmente
1534,Analfabeto / Fundamental I incompleto,Não,Sim,Sempre,"",Sempre,Raramente
1535,Superior completo,Sim,"",Raramente,Sempre,Sempre,Sempre
1536,Fundamental completo/Médio incompleto,Sim,"",Normalmente,Sempre,Sempre,Raramente
1537,Superior completo,Não sabe/não responde,Sim,Normalmente,Normalmente,Sempre,Raramente
1538,Analfabeto / Fundamental I incompleto,Sim,"",Sempre,Normalmente,Raramente,Normalmente
1539,Fundamental I completo / Fundamental II incompleto,Não,Sim,Sempre,Nunca,Nunca,Sempre
1540,Fundamental completo/Médio incompleto,Não sabe/não responde,Sim,Normalmente,Normalmente,Sempre,Sempre
1541,Analfabeto / Fundamental I incompleto,Não,Sim,Sempre,Nunca,Nunca,Sempre
1542,Superior completo,Não,Sim,Raramente,"",Normalmente,Normalmente
1543,Fundamental completo/Médio incompleto,Não,Sim,Raramente,Normalmente,Sempre,Sempre
1544,Fundamental I completo / Fundamental II incompleto,Não,Não sabe/não responde,Sempre,Sempre,Sempre,Normalmente
1545,Fundamental completo/Médio incompleto,Não sabe/não responde,Não,Sempre,Sempre,Sempre,Sempre
1546,Médio completo/Superior incompleto,Não sabe/não responde,Não sabe/não responde,Sempre,NÃO SE APLICA,Sempre,Sempre
1547,Fundamental completo/Médio incompleto,Não,Não sabe/não responde,Sempre,Sempre,Sempre,Normalmente
1548,Analfabeto / Fundamental I incompleto,Não,Sim,Raramente,Normalmente,Sempre,Normalmente
1549,Fundamental I completo / Fundamental II incompleto,Não,Não,Normalmente,Normalmente,Sempre,Sempre
1550,Fundamental completo/Médio incompleto,Não,Não,Sempre,NÃO SE APLICA,Normalmente,Sempre
1551,Fundamental completo/Médio incompleto,Sim,"",Raramente,Normalmente,Normalmente,Sempre
1552,Médio completo/Superior incompleto,Sim,"",Raramente,Raramente,Raramente,Normalmente
1553,Médio completo/Superior incompleto,Não sabe/não responde,Não,Normalmente,Sempre,Normalmente,Normalmente
1554,Médio completo/Superior incompleto,Não,Não,Raramente,"",Sempre,Normalmente
1555,Médio completo/Superior incompleto,Não sabe/não responde,Não,Normalmente,"",Normalmente,Raramente
1556,Analfabeto / Fundamental I incompleto,Não,Não sabe/não responde,Normalmente,"",Normalmente,Normalmente
1557,Analfabeto / Fundamental I incompleto,Não,Sim,Normalmente,Sempre,Normalmente,Sempre
1558,Médio completo/Superior incompleto,Não,Não,Normalmente,Normalmente,Normalmente,Raramente
1559,Fundamental I completo / Fundamental II incompleto,Sim,"",Normalmente,Sempre,Normalmente,Sempre
1560,Fundamental completo/Médio incompleto,Não sabe/não responde,Não sabe/não responde,Sempre,Sempre,Sempre,Sempre
1561,Fundamental completo/Médio incompleto,Não,Não,Raramente,Sempre,Sempre,Normalmente
1562,Médio completo/Superior incompleto,Não,Não sabe/não responde,Sempre,Raramente,Normalmente,Raramente
1563,Fundamental I completo / Fundamental II incompleto,Não,Não,Normalmente,"",Normalmente,Nunca
1564,Analfabeto / Fundamental I incompleto,Não sabe/não responde,Não sabe/não responde,Normalmente,"",Raramente,Nunca
1565,Médio completo/Superior incompleto,Não,Não sabe/não responde,Normalmente,"",Normalmente,NÃO SE APLICA
1566,Analfabeto / Fundamental I incompleto,Sim,"",Normalmente,Raramente,Raramente,Raramente
1567,Fundamental I completo / Fundamental II incompleto,Não sabe/não responde,Não,Normalmente,"",Raramente,Nunca
1568,Médio completo/Superior incompleto,Não,Não,Normalmente,"",NÃO SE APLICA,Raramente
1569,Médio completo/Superior incompleto,Sim,"",Sempre,NÃO SE APLICA,NÃO SE APLICA,Normalmente
1570,Fundamental I completo / Fundamental II incompleto,Não,Sim,Raramente,Raramente,Raramente,Sempre
1571,Analfabeto / Fundamental I incompleto,Não,Sim,Sempre,NÃO SE APLICA,Sempre,Normalmente
1572,Médio completo/Superior incompleto,Sim,"",Nunca,Normalmente,Nunca,Sempre
1573,Médio completo/Superior incompleto,Não,Sim,Normalmente,Nunca,Nunca,Nunca
1574,Fundamental I completo / Fundamental II incompleto,Não sabe/não responde,Não,Sempre,Sempre,Normalmente,Sempre
1575,Fundamental completo/Médio incompleto,Não,Não,Sempre,Sempre,Sempre,Raramente
1576,Fundamental completo/Médio incompleto,Não sabe/não responde,Não,Normalmente,Raramente,Sempre,Normalmente
1577,Fundamental completo/Médio incompleto,Sim,"",Raramente,Raramente,Sempre,Normalmente
1578,Fundamental I completo / Fundamental II incompleto,Não,Sim,Raramente,Raramente,Sempre,Normalmente
1579,Fundamental I completo / Fundamental II incompleto,Sim,"",Nunca,Sempre,Raramente,Sempre
1580,Fundamental I completo / Fundamental II incompleto,Não,Não sabe/não responde,Normalmente,Normalmente,Sempre,Sempre
1581,Fundamental completo/Médio incompleto,Sim,"",Normalmente,Nunca,Raramente,Raramente
1582,Fundamental I completo / Fundamental II incompleto,Sim,"",Normalmente,Normalmente,Sempre,Sempre
1583,Fundamental I completo / Fundamental II incompleto,Sim,"",Sempre,Raramente,Normalmente,Sempre
1584,Analfabeto / Fundamental I incompleto,Não,Sim,Normalmente,Raramente,Raramente,Normalmente
1585,Superior completo,Sim,"",Sempre,Raramente,Normalmente,Normalmente
1586,Médio completo/Superior incompleto,Não sabe/não responde,Não sabe/não responde,Normalmente,"",Normalmente,Normalmente
1587,Médio completo/Superior incompleto,Não,Não sabe/não responde,Normalmente,"",NÃO SE APLICA,Normalmente
1588,Médio completo/Superior incompleto,Não,Não sabe/não responde,Normalmente,"",Normalmente,Normalmente
1589,Médio completo/Superior incompleto,Não,Não sabe/não responde,Normalmente,Normalmente,Normalmente,NÃO SE APLICA
1590,Fundamental completo/Médio incompleto,Não,Não sabe/não responde,Sempre,NÃO SE APLICA,Sempre,Sempre
1591,Médio completo/Superior incompleto,Não,Não sabe/não responde,Raramente,Normalmente,Raramente,Normalmente
1592,Médio completo/Superior incompleto,Não sabe/não responde,Sim,Sempre,Normalmente,Raramente,Raramente
1593,Fundamental I completo / Fundamental II incompleto,Não sabe/não responde,Não,Normalmente,"",Normalmente,Raramente
1594,Médio completo/Superior incompleto,Sim,"",Raramente,Raramente,Normalmente,Sempre
1595,Médio completo/Superior incompleto,Não,Sim,Raramente,Raramente,Raramente,Raramente
1596,Médio completo/Superior incompleto,Não,Não,Sempre,Normalmente,Nunca,Normalmente
1597,Superior completo,Não,Sim,Normalmente,Sempre,Raramente,Sempre
1598,Médio completo/Superior incompleto,Não,Sim,Sempre,Nunca,Nunca,Sempre
1599,Fundamental I completo / Fundamental II incompleto,Sim,"",Sempre,Sempre,Nunca,Normalmente
1600,Fundamental I completo / Fundamental II incompleto,Não,Não,Sempre,Sempre,Normalmente,Normalmente
1601,Fundamental I completo / Fundamental II incompleto,Não,Sim,Raramente,Sempre,Raramente,Sempre
1602,Fundamental I completo / Fundamental II incompleto,Não,Sim,Normalmente,Raramente,Raramente,Normalmente
1603,Médio completo/Superior incompleto,Sim,"",Normalmente,NÃO SE APLICA,Raramente,Normalmente
1604,Fundamental completo/Médio incompleto,Não,Sim,Normalmente,Sempre,Raramente,Normalmente
1605,Fundamental I completo / Fundamental II incompleto,Sim,"",Sempre,Normalmente,Raramente,Normalmente
1606,Fundamental completo/Médio incompleto,Não,Sim,Raramente,Raramente,Sempre,Sempre
1607,Médio completo/Superior incompleto,Não sabe/não responde,Não,Sempre,Normalmente,Sempre,Raramente
1608,Fundamental completo/Médio incompleto,Não,Sim,Raramente,Raramente,Raramente,Normalmente
1609,Analfabeto / Fundamental I incompleto,Não,Sim,Sempre,Raramente,Raramente,Sempre
1610,Fundamental completo/Médio incompleto,Não,Não,Normalmente,Normalmente,Nunca,Sempre
1611,Superior completo,Não,Sim,Sempre,Normalmente,Raramente,Normalmente
1612,Fundamental completo/Médio incompleto,Não,Não,Raramente,"",Nunca,Nunca
1613,Fundamental completo/Médio incompleto,Não sabe/não responde,Sim,Sempre,Normalmente,Sempre,Sempre
1614,Fundamental completo/Médio incompleto,Sim,"",Normalmente,Normalmente,Raramente,Sempre
1615,Superior completo,Não,Não,Sempre,Normalmente,Raramente,Sempre
1616,Fundamental completo/Médio incompleto,Não sabe/não responde,Não,Sempre,Sempre,Normalmente,Sempre
1617,Fundamental I completo / Fundamental II incompleto,Não,Não sabe/não responde,Normalmente,Normalmente,Normalmente,Normalmente
1618,Médio completo/Superior incompleto,Não,Não sabe/não responde,Raramente,Sempre,Normalmente,Normalmente
1619,Fundamental I completo / Fundamental II incompleto,Sim,"",Normalmente,Raramente,Sempre,Sempre
1620,Fundamental I completo / Fundamental II incompleto,Não,Não,Normalmente,Nunca,Raramente,Raramente
1621,Fundamental I completo / Fundamental II incompleto,Não,Sim,Nunca,Sempre,Nunca,Raramente
1622,Médio completo/Superior incompleto,Não,Não,Raramente,Raramente,Raramente,Normalmente
1623,Fundamental I completo / Fundamental II incompleto,Não sabe/não responde,Não,Nunca,Nunca,Sempre,Normalmente
1624,Superior completo,Não sabe/não responde,Sim,Raramente,Raramente,Normalmente,Sempre
1625,Fundamental I completo / Fundamental II incompleto,Sim,"",Normalmente,Raramente,Raramente,Sempre
1626,Médio completo/Superior incompleto,Não,Sim,Raramente,Raramente,Sempre,Normalmente
1627,Médio completo/Superior incompleto,Não,Não,Normalmente,Normalmente,Sempre,Normalmente
1628,Superior completo,Não,Sim,Sempre,Raramente,Normalmente,Normalmente
1629,Fundamental I completo / Fundamental II incompleto,Não,Não,Raramente,Normalmente,Raramente,Normalmente
1630,Médio completo/Superior incompleto,Não,Não sabe/não responde,Sempre,Normalmente,Normalmente,Normalmente
1631,Fundamental completo/Médio incompleto,Não,Não sabe/não responde,Normalmente,NÃO SE APLICA,Normalmente,Raramente
1632,Médio completo/Superior incompleto,Não,Não,Normalmente,Normalmente,Raramente,Sempre
1633,Médio completo/Superior incompleto,Não,Não sabe/não responde,Normalmente,Normalmente,Normalmente,Normalmente
1634,Fundamental completo/Médio incompleto,Não sabe/não responde,Não sabe/não responde,Normalmente,"",Normalmente,NÃO SE APLICA
1635,Analfabeto / Fundamental I incompleto,Não sabe/não responde,Não sabe/não responde,Normalmente,"",Normalmente,NÃO SE APLICA
1636,Analfabeto / Fundamental I incompleto,Não,Não sabe/não responde,Normalmente,"",Sempre,Normalmente
1637,Analfabeto / Fundamental I incompleto,Não sabe/não responde,Não sabe/não responde,Normalmente,Normalmente,Normalmente,NÃO SE APLICA
1638,Analfabeto / Fundamental I incompleto,Não sabe/não responde,Não,Normalmente,"",Normalmente,Normalmente
1639,Médio completo/Superior incompleto,Não sabe/não responde,Não sabe/não responde,Normalmente,"",Normalmente,Raramente
1640,Médio completo/Superior incompleto,Não sabe/não responde,Não,Normalmente,"",Sempre,Raramente
1641,Fundamental completo/Médio incompleto,Não,Não sabe/não responde,Normalmente,"",NÃO SE APLICA,Normalmente
1642,Fundamental completo/Médio incompleto,Não sabe/não responde,Não sabe/não responde,Sempre,"",NÃO SE APLICA,NÃO SE APLICA
1643,Fundamental completo/Médio incompleto,Não sabe/não responde,Não sabe/não responde,Normalmente,"",Normalmente,Normalmente
1644,Fundamental completo/Médio incompleto,Não sabe/não responde,Não sabe/não responde,Normalmente,"",Normalmente,Raramente
