"residencia_ID","Tipo","Area","Quant_Pessoas","Tipo_Energia","Fonte_Energia","Material","Quant_Banheiros","Quant_Chuveiros","Atividade_comercial"
1656,Casa,"53.0","3.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"1,","1.0",Exclusivamente residencial
1657,Casa,"52.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
1658,Apartamento,"","1.0",Rede geral de distribuicao,"",Madeira,"0,","0.0",Exclusivamente residencial
1659,Casa,"","3.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"2,","0.0",Exclusivamente residencial
1660,Casa,"120.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
1661,Casa,"","1.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"1,","0.0",Exclusivamente residencial
1662,Apartamento,"30.0","4.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","0.0",Exclusivamente residencial
1663,Apartamento,"","10.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","0.0",Exclusivamente residencial
1664,Apartamento,"28.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
1665,Apartamento,"42.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
1666,Casa,"","6.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","1.0",Exclusivamente residencial
1667,Casa,"105.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","2.0",Exclusivamente residencial
1668,Casa,"350.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","1.0",Exclusivamente residencial
1669,Casa,"70.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","1.0",Exclusivamente residencial
1670,Casa,"72.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
1671,Casa,"82.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","1.0",Exclusivamente residencial
1672,Casa,"35.0","9.0",Rede geral de distribuicao,"",Madeira,"0,","0.0",Exclusivamente residencial
1673,Casa,"","10.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
1674,Casa,"120.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","3.0",Exclusivamente residencial
1675,Casa,"48.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
1676,Casa,"44.0","7.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
1677,Casa,"","2.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","2.0",Exclusivamente residencial
1678,Casa,"110.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","1.0",Exclusivamente residencial
1679,Casa,"100.0","6.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","2.0",Exclusivamente residencial
1680,Casa,"86.0","6.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
1681,Casa,"120.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","0.0",Exclusivamente residencial
1682,Casa,"72.0","10.0",Rede geral de distribuicao,"",Madeira,"0,","1.0",Exclusivamente residencial
1683,Casa,"78.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","3.0",Exclusivamente residencial
1684,Casa,"","1.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","2.0",Exclusivamente residencial
1685,Casa,"","14.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","0.0",Exclusivamente residencial
1686,Casa,"80.0","2.0",Rede geral de distribuicao,"",Madeira,"0,","1.0",Exclusivamente residencial
1687,Casa,"50.0","2.0",Rede geral de distribuicao,"",Madeira,"0,","1.0",Exclusivamente residencial
1688,Casa,"63.0","6.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
1689,Casa,"140.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","2.0",Exclusivamente residencial
1690,Casa,"65.0","4.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","1.0",Exclusivamente residencial
1691,Casa,"160.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","2.0",Exclusivamente residencial
1692,Casa,"200.0","6.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","3.0",Exclusivamente residencial
1693,Apartamento,"50.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
1694,Casa,"58.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","1.0",Exclusivamente residencial
1695,Casa,"","7.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","3.0",Exclusivamente residencial
1696,Casa,"","8.0",Rede geral de distribuicao,"",Estrutural ou concreto macico,"3,","1.0",Exclusivamente residencial
1697,Casa,"85.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"3,","1.0",Exclusivamente residencial
1698,Casa,"85.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"3,","1.0",Exclusivamente residencial
1699,Casa,"126.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
1700,Casa,"68.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"3,","1.0",Exclusivamente residencial
1701,Casa,"","4.0",Rede geral de distribuicao,"",Nao sabe/nao responde,"0,","1.0",Exclusivamente residencial
1702,Casa,"96.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","2.0",Exclusivamente residencial
1703,Casa,"67.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
1704,Casa,"110.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Não sabe/não responde
1705,Casa,"103.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","2.0",Exclusivamente residencial
1706,Casa,"150.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","0.0",Exclusivamente residencial
1707,Casa,"65.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
1708,Casa,"120.0","1.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
1709,Casa,"90.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
1710,Casa,"100.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
1711,Casa,"120.0","6.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","2.0",Exclusivamente residencial
1712,Apartamento,"40.0","2.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","0.0",Exclusivamente residencial
1713,Casa,"","3.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"3,","1.0",Exclusivamente residencial
1714,Casa,"","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","3.0",Exclusivamente residencial
1715,Casa,"30.0","5.0",Rede geral de distribuicao,"",Estrutural ou concreto macico,"0,","1.0",Exclusivamente residencial
1716,Casa,"20.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","2.0",Exclusivamente residencial
1717,Apartamento,"","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
1718,Apartamento,"138.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
1719,Casa,"300.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","1.0",Exclusivamente residencial
1720,Apartamento,"","3.0",Rede geral de distribuicao,"",Nao sabe/nao responde,"1,","2.0",Exclusivamente residencial
1721,Casa,"","3.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"1,","2.0",Exclusivamente residencial
1722,Apartamento,"80.0","1.0",Rede geral de distribuicao,"",Estrutural ou concreto macico,"1,","0.0",Exclusivamente residencial
1723,Casa,"220.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","2.0",Exclusivamente residencial
1724,Casa,"","3.0",Rede geral de distribuicao,"",Outro material,"0,","1.0",Exclusivamente residencial
1725,Casa,"80.0","6.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"1,","1.0",Tem outra(s) atividade(s)
1726,Casa,"360.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","0.0",Exclusivamente residencial
1727,Casa,"180.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","2.0",Exclusivamente residencial
1728,Casa,"44.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
1729,Casa,"100.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","2.0",Exclusivamente residencial
1730,Casa,"84.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
1731,Casa,"55.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
1732,Casa,"55.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
1733,Casa,"83.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"3,","1.0",Exclusivamente residencial
1734,Casa,"112.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
1735,Casa,"60.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
1736,Casa,"","5.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"2,","1.0",Exclusivamente residencial
1737,Casa,"78.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"3,","0.0",Exclusivamente residencial
1738,Casa,"62.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
1739,Apartamento,"80.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
1740,Apartamento,"85.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","0.0",Exclusivamente residencial
1741,Apartamento,"","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","1.0",Exclusivamente residencial
1742,Apartamento,"80.0","1.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
1743,Apartamento,"80.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","3.0",Exclusivamente residencial
1744,Apartamento,"100.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","2.0",Exclusivamente residencial
1745,Apartamento,"80.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","2.0",Exclusivamente residencial
1746,Apartamento,"","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","2.0",Exclusivamente residencial
1747,Apartamento,"85.0","1.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","0.0",Exclusivamente residencial
1748,Casa,"15.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
1749,Casa,"40.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","1.0",Exclusivamente residencial
1750,Casa,"95.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","1.0",Exclusivamente residencial
1751,Casa,"150.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"4,","2.0",Exclusivamente residencial
1752,Casa,"20.0","1.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
1753,Casa,"40.0","3.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","1.0",Exclusivamente residencial
1754,Casa,"30.0","1.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
1755,Casa,"25.0","1.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
1756,Casa,"","1.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"3,","1.0",Exclusivamente residencial
1757,Casa,"40.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
1758,Casa,"25.0","1.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
1759,Casa,"20.0","1.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
1760,Casa,"90.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","1.0",Exclusivamente residencial
1761,Casa,"45.0","4.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"2,","1.0",Exclusivamente residencial
1762,Casa,"179.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
1763,Casa,"93.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"3,","1.0",Exclusivamente residencial
1764,Casa,"55.0","3.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"3,","1.0",Exclusivamente residencial
1765,Casa,"","4.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"3,","0.0",Exclusivamente residencial
1766,Casa,"","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","2.0",Tem outra(s) atividade(s)
1767,Casa,"347.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"3,","2.0",Exclusivamente residencial
1768,Casa,"","8.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"1,","2.0",Exclusivamente residencial
1769,Casa,"48.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","2.0",Exclusivamente residencial
1770,Casa,"52.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
1771,Casa,"60.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","2.0",Exclusivamente residencial
1772,Casa,"115.0","9.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
1773,Casa,"60.0","5.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","1.0",Exclusivamente residencial
1774,Apartamento,"","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","2.0",Exclusivamente residencial
1775,Apartamento,"","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"2,","0.0",Exclusivamente residencial
1776,Apartamento,"85.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","1.0",Exclusivamente residencial
1777,Casa,"","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"3,","1.0",Exclusivamente residencial
1778,Apartamento,"80.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","0.0",Exclusivamente residencial
1779,Casa,"75.0","11.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
1780,Casa,"49.0","5.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
1781,Casa,"68.0","9.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","0.0",Exclusivamente residencial
1782,Casa,"","7.0",Rede geral de distribuicao,"",Nao sabe/nao responde,"2,","1.0",Exclusivamente residencial
1783,Casa,"","2.0","","",Alvenaria s/revestimento externo,"0,","1.0",Exclusivamente residencial
1784,Casa,"20.0","2.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","1.0",Exclusivamente residencial
1785,Casa,"20.0","2.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","1.0",Exclusivamente residencial
1786,Casa,"110.0","2.0",Rede geral de distribuicao,"",Estrutural ou concreto macico,"2,","1.0",Exclusivamente residencial
1787,Casa,"76.0","1.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
1788,Casa,"","3.0","","",Alvenaria c/revestimento externo,"0,","1.0",Não sabe/não responde
1789,Apartamento,"","3.0","","",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
1790,Casa,"20.0","2.0",Rede geral de distribuicao,"",Chapa metalica,"0,","0.0",Exclusivamente residencial
1791,Casa,"20.0","1.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","0.0",Exclusivamente residencial
1792,Casa,"20.0","1.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","1.0",Exclusivamente residencial
1793,Casa,"30.0","2.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"0,","1.0",Exclusivamente residencial
1794,Casa,"","4.0",Rede geral de distribuicao,"",Estrutural ou concreto macico,"3,","1.0",Exclusivamente residencial
1795,Casa,"","1.0",Rede geral de distribuicao,"",Estrutural ou concreto macico,"0,","1.0",Exclusivamente residencial
1796,Casa,"","2.0",Rede geral de distribuicao,"",Estrutural ou concreto macico,"3,","1.0",Exclusivamente residencial
1797,Casa,"","2.0",Rede geral de distribuicao,"",Estrutural ou concreto macico,"2,","0.0",Exclusivamente residencial
1798,Casa,"","4.0",Rede geral de distribuicao,"",Estrutural ou concreto macico,"1,","1.0",Exclusivamente residencial
1799,Casa,"30.0","1.0",Rede geral de distribuicao,"",Estrutural ou concreto macico,"2,","1.0",Exclusivamente residencial
1800,Casa,"76.0","4.0",Rede geral de distribuicao,"",Estrutural ou concreto macico,"1,","1.0",Exclusivamente residencial
1801,Casa,"65.0","6.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"3,","1.0",Exclusivamente residencial
1802,Casa,"","8.0",Rede geral de distribuicao,"",Alvenaria s/revestimento externo,"1,","0.0",Exclusivamente residencial
1803,Casa,"44.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"1,","0.0",Exclusivamente residencial
1804,Apartamento,"34.0","4.0",Rede geral de distribuicao,"",Alvenaria c/revestimento externo,"0,","0.0",Exclusivamente residencial
